user_id,grade
5f25e1cecb0d60da79bea3c94e7b2d26,0
77da4d3083298b37bd1ed668a915c6e7,0
3ad61e0c3731e0de555de1e235325e52,0
24f1270b36e8601858c167ade6a6715f,0
7e92a099c7bfa0a74a89c66d99feec70,1
5de05d47c956367e04c86fffaab882ce,0
6faf45500525d1d0468ab06176c9d24a,0
0a95be33036409b8fe4258096c996683,0
1f876d4c11cd5a123c1268d522d9adfe,0
a403eabf972931992b095541d6d2bb3b,0
4e440612a53238603a46f044b4c175d7,1
61ba9ff109b603d423197eb968ad3db2,0
fca0d7e7acd39b817a9234b9d66a19f8,0
58442be0132c8c6e80b1660555177771,1
50b65f83f26a7cf62e1fee32bd6fde22,0
3270cc3af968f228965d7e750da7164a,0
3e0be8b6e111018fcce74629c2eec4f6,1
97d3a3d1900edc447f841e33bd6a241f,0
8c29c960894e20a25c0c1155a757cde9,0
fd6d37118d39cf2d5dbbdd7b368877bd,0
8adb42f2575d91d1a0fbbe2cf86eadea,0
b2881679a9cbfffffb8489a46b4d8e53,0
a547dd2c177560ccad488e260b2057ea,1
14581a75331302aec40c9b826e167d09,0
aeb4a28b56ff331acc184c6c50012ace,1
27900c890857e02d6642956badbc1585,0
fdcb05d0397f6aea81b9684df2c3df16,0
df84cbb7bb31cc155b25a33aa404c202,0
4a003193e82e6ef227275580dc5e2a16,1
ddb8c82b52d0f7b1d01ff6de883c4042,0
30ff47125d1dc9377d70e9ae0459e270,0
0104411bee20fcbd6e67a3f00ca1b71d,0
04867c2106b645a43ce6b51b589c501a,1
5f8923b7bf7c98d2defbc0255afdba33,0
477e4510743eee4bf343795525c34d1a,0
074d8efb88b5f6a9b6126ab57efafc14,0
7e490ac0ee7d8b343789c0f27a1db419,0
a835d14625b0db72524213f5c64e6e55,1
1bc4db941984ddee00aa78048082c700,0
38d23858337c40ef7c8625edea1199c1,1
134f75c53fa615928978ae406999e039,0
6ff2d28611a2300d7d8bf5e770df35bf,0
b82d24f4c8b24e4e6e6c7909e135e33a,0
76f5bd06cabdb7b418d41734c7250e21,0
84e3fdffb2c22db09a5abc1971220c2f,0
1d18f125b24f62bff9e6992acf111fde,0
855ed9aca9f93b0fab0f953614cdc5cc,0
2d3ceb448ec3a74dc38ccf3f2c47a14e,0
68b9330709e82d025ea90404be5cf1fb,0
b86e7402d8aada4fefc514626cfa5aba,0
e3fb92c8c7fe09216f2653e31fc5a351,1
5d1b9d84055f83fe78395590cfb0e598,0
03f4a81261c4c127ae45402ba075fbf3,0
f85dafde99c06f61a5bf7b1d8d1f52f2,0
2aaf41222f0424eaba19172584361709,0
d29b93624525bd62ea87f7d11090d2f2,1
c44a868e46c9a1f156e54f88133d8b60,1
3098c62dee30a73c92451d492f1da29e,0
fc9c02aeaffdc7d28bfb87f3c12445ce,0
c7c0db078edf8dba4e42e86505c77c70,0
72d80d4d7b2ffcc9b8ff609ebf55a2ab,0
338294a6411c83ef516827e093bcc690,1
44eb2a786d0754f6a6d2675fd159d145,0
24f84e04b041936d717f617f2917c824,0
28d22c817f7a3e704f523a24def44d1a,0
439a06f7be25051b562dfe6611bbd736,1
977be84df033a9b95dc4cf1cc8196523,0
71bbb917d0b6676df0748ce9598b59e9,0
b83ea1cc9c177de7968ce191f667e96d,0
c193530d5f7cfd9f491851c0af63f425,0
292bca5095a601950ba874923a2cd278,0
5f2a91e9073f131a17865849423515ec,1
8e74f3f6d6d53c386b59038a05a661a4,1
c4924c0dea0cfb6dea3068bd0dadb61d,0
7547e17355956ee7f98fc9d397c23d10,0
f48906ad14d2dec3a72cfd97b2448828,0
181d27290c53138cac9c7753f3764f85,0
88609fc163d28e192ae07de22574ad55,0
4e456f45dcdcef972eec9f01e2962cf5,1
538756fad4a0760e67ccbe6454afc2d2,0
034acf10ce108a20a5dc085e880932b7,0
4cdc5b8aeb76bab76eb997f6587fb610,0
8e61dae4696388cbffcb754439e4566d,0
4e043c1b390c4e6ab1dce888fd3e08cc,1
d0438a09a77d0827a13e2fc44ed85fd4,1
d6ab61a843769d8d7a3758508fd834b4,0
1d9e902e39cf0b9c8b2e2cef91dbcb05,1
42aa7bf4630494dd6ab0b51dc7c273df,1
618131ba5b36dc6e2c30e793c5c16898,1
a99b887aafef7a82c25a539943a894d6,1
bf845bdaf837556c3d5a8c39473f1ea8,0
2c4fc2833c5d67f6c0e3c113548a9cc2,0
81e65e6ade8067c04bc54f643bb410f2,0
f7ed068931d65e7eb9d7073854763e3a,1
f5882f9f5376d4e0bb589422a80636e4,0
09abe82d1cd5a1c4f81584b7035300ab,0
f8f454eac0b20588cf3840b52539f685,0
8f59a000cad57cab5c0af72795f96b0b,0
a8ba53a9e6424cdd72bc35ee8501fd94,0
40abc7b8532046d67c816858537dd15c,0
36b4d4a85f058781e251174c11fa53f0,0
4de0660ed096868d00b76a52e26169cd,1
e7a98d15b13d99afe20be42437e044ec,0
b603d7dc1c6387d898cef78b85da8ebd,0
ad4566a22c52d19493428dbae4cdccdc,1
b754b486412367b90d51903713b7a973,0
373c85574b29d39d997c151359a3bb40,1
66abeafbd17df68530d70bbc96430b27,1
edf5ae3745dbf5016974ef25ba9ea965,0
6b73577f3778585bdfab2b772614bb74,0
ca31b0096f83a38c15337220629e4103,0
33070803dcdf0391e9a9ab945504084b,1
4d83ed6879af6c2365d36f5b0982de23,0
65a4d4fdf57c2ac5297f3685762fb917,0
6ec84a99159ee103ab777628b2c4d034,0
e2f379b2c9f17bac2b07bbcb716bb91b,0
bfa1a21a48457dfbda692a04780597ac,0
443a0d5f1efcbb9a73011f04eaa20f44,0
131483ca5ff44a999a17e7f7da440544,1
fbcc64386bbaf210b3d77408beba0f14,0
05695309c5edba8e179545e1851eedba,0
801bd167c32f1b7e46c4dd2afaba192e,0
d8912f6c5a10950adf68a87f5883cce9,0
91c44589f4ae17e42f4b16cc9553a46c,0
ec3ec9ad4c03a47558303f5b07403f8a,0
d7eb03ab7e516e58df1ffe870a60b1b3,1
595191bfe5f0fd699ce609461899c988,0
801d7ecfab9e66e3839d1f4afc29e815,0
a228178050f64f30734ad4b7a2dc7172,0
36b5bac8404850e655759da500deb6f3,0
37c54907ec67082d4e4138c6b5624cc8,0
2ed17848ada1b12d26b1c0413c7861fd,0
16e039a4574d7896693edfd0b64f9d71,0
0b2fa94d7fe64656b33e37f0987d0947,0
23f405fa60444a30be89d7d6202e158d,0
99b8a0c849ea516d5b9a443987bddf6e,0
5efa3492a7de8432ebb9ccd614d32dcd,1
f21eee4122f2c10ca30d37dc2f430b4a,0
5f83a7f08917c0639d56dba02e8dfe9c,0
19b18626f7ddca625dfdd663d207f889,0
2f5f9841284b9e6ba7b6e8b9ac1ee4fa,1
ad1dd2efeb820ccd133227321439bd75,0
22f2d2497485e93e5471549d8c5e96ca,0
9957eed7eee1f4576c6fc08333c70e16,0
b674982040e3ef2a40dff6625a46e949,0
fa9533621f0fed7bc7c876b21272fa9a,0
aade8e9920d9c7f69d90a2300d1e8fe8,0
da94b759863548225eec1744f83793b0,0
30384849fee1f4175d8cd371b62965b6,1
a3b7aa5368c21a063e62a99c9ff741ad,0
82dce0340d5e54e6e2ac86fe7a90fcd8,1
80d2516abb3ec12ffbd481f2ed5018dd,0
038ed4d271fd748fd5311230bffcdc09,0
b3a79422fe6c7e7f5567a1f7dd9f2024,0
6defd7f616557a72f54fafb9aa33d3e4,0
a1804b9785869fd578d835ad1922947b,0
c5729aaae5ef6d25a470ef8b8dba0f3d,0
38942d1b20e6c78c1068efc70eeea3f3,0
d9be3178ee679c7c88d8acdfe407fc5f,0
a398586cfce939841b18319702550b4d,0
604042d9368b37744220bcfdcb020490,1
e1edf12ddbfe2bef6890aa5466183076,0
67ccd24a2322158f936e2033401c707f,0
819ec7bbef8b86cec98db2de6f74faf8,0
31f99897e3dbb35074f5ce307855a1b0,0
36472e99c891de1365da8624fe8f3b53,0
6a1a07a4badaf7be647a7d9cf086ffb0,0
b0306e87edbfb4159f0c551e902dbca0,1
ee3030ae6f83a8e2923c2419e6b30285,0
1f2d0a6cc18ed66fd662f623bcab16b4,1
b0ddd9a71bb5313f6687a377c4ed0f89,0
15056c3da6053c2491050e405ff37c53,0
f4969b16ee330c4c927cd7d2c7b7092b,0
d05cce4657f092d7837ed03990c0e0c5,0
16a92223bfd4cb97f09e3e096dfae04f,0
8808cad74323767ef89aa80bae175d37,1
31c6364efdcb58299f421cd90a77a9b5,0
4a27ba81b4d3f1495f421af430438581,0
6d7aab2a8cd4dd81560c0238d28d8e9a,0
8dfc4f3fde03eafd5412ad308bfc18cf,0
ef1463078e8ae97ca3a355cc6014801e,0
5ccc194a616180238ec04a2770db2cc4,0
f04f91caff46876764c9efbd2d586637,1
44821d02bbcf764ed77ac8cbafeda8a0,0
51f246079916cd05dd956017c29fc87a,0
cb1ab39dfe63dbd8bd5359d1f16533d1,0
1d65eb6aae4c994fc7cefc665006b325,0
6128ecb5a5a8afa09246558c50224313,0
c56d16aaad174831460251267070bfa8,0
cfe76d0981df722c18d8a02afe2af30d,0
dc37efde8a333bac1569c5154e7ebe7e,0
b08bc2a794cec16911ffb8fc8f529a25,0
48efb319ac2bf0f234c4636a05cc36bb,0
447405f65809a07c4d5fd9d51bc7e546,0
4f7f2c508f83593c21a8097d076d55ce,0
c864cb6e5dc21bda3785775db5cff3fc,0
03438979a74cee201336b980289f6aeb,0
8b162891251e6555977f1a154547579a,0
c3762613d7fa310a6b8d13785e0f4c64,0
adb1f86d3c60f79fb565b7ae40e41a6f,0
d246137bc70b701dbb9460d89d90dc3f,0
666ec2b93222053c5b6e009a543ba7ec,1
a99cb2cf5982dace09de41785c5f6ba5,0
c741e54a7ef91c1c405c2cf5b23cf1a6,0
dfc859d580642c912fe6bdb02517b2df,0
421eed1cdb9910080facc0903c83c0d3,0
0567cd4c194d0c4b3e9f9a805d71b19e,0
0859d98b1e64f1fa5dc8d7b7a5c0d1f3,0
d0f200aac71d1e706ba14827cb8c763a,0
c9a0099752ec35ac9806d57ef7783a0f,0
5d116f7474d7b5f1aa564d0f139cb12a,0
1ab71064377e07aa8088aa423aecb071,0
34dd7fe96a16d5ccf22d82da82c30d1c,0
4da0b1cf593de3052afcc7ab04db2e74,0
49605ff6c8b0b228a3f567cea1dc3994,0
0f93e3cdf42ead47ac9f652d844f4c65,0
0bfd318eadae35c809663a973c701193,0
be4571f5b9913a53e336120ee12e1667,0
0243a9f80c3907c27582b105ecd94647,0
acf161d26b55941296b0eaf0070a1da7,0
5117d6f99f0cbc468b830d8997f84709,0
c7b7bcea9bf4fa198890d77df8ef418d,1
6edf679e5cd6e74af4dcb0858672b87c,1
6cb2f628ba7ddd404bf11d1c98f9cabc,0
1f46a99decf2bba2c231734125222918,0
616cc7610d5da0792b0f05682db11199,1
228a1598b52e978b1fa4edaad985853b,0
241174cde28b23732d03693017699280,0
1789459908f975c36c736b0b7a91cf63,1
45ec4699687b77f340beea8cb2502dc7,0
93a0fc3ccca330dd7e993cdcd6c7ef41,0
575f06da245aac8e509c55edb68b443d,1
3e80110bdc5d031a80479ce6c623754d,0
43bf180ea3d68bb41f62b75ad29f0368,0
27e2efa3e99378131b9a4d602879de56,0
ae1d5f5cc93fe7c87ebbfdb595b15f43,0
25a912a7aeeea832a5ce492ebefe1bac,0
7d891344fd9766c76c648e90f6251223,1
e067ca0ecab676e66ddc4bc45080fe2d,0
f64080911e291864fa35fb3d5cc3b6c4,1
1ec4400dacf0971c0c2ac2147e6c8a30,0
f8ca36c65a43a415e72adb61ef43bf3a,0
0d6d8368c8fac52e853ae4638b3d65e5,0
a0bc57984de7d13354e3fa39a9f034f4,1
4d29c18a5d5e25f217885a200017a906,0
47de40e4269bc987c9d70311bf50e5af,0
4adc8474c6cbb19abde07d83a5d3a700,0
faf54f93d3ddb72ab9a48b5bbddae40c,0
f36c4352289a8558f6c3c2f453cc4343,0
e59348c645e1cddbabb9adc6996a2222,0
809236fe4a2aa1c8234601da42481a0c,0
4a4deb32a2c0b100cbe769f73df0c89e,0
ab1dd827d3b10c874eb17d6bdd521dc8,0
2da73d25dbb0298f482e2142eb181683,0
b3e990d7a8d65ac4923bf3774f61257d,0
ee8605a01a91d87acda652f438197ee5,0
e620fe1770eba54cefede7eb1bd74d4a,0
494be29e50be22e797677d6d59f365ef,0
ff7c0bfaac4eb5c32eab4a31be7c95fa,0
f1d9d6c5b2610295e35ae4d05d4c5ed4,0
374bb3c7710e54d66aa5a4a93732f3b4,0
513c6240a4fe924605ef082cff3a9717,0
e6f21283a8279f2d7d6f82e751c0d3e3,0
35666df5c3f7736278b04fca7e7beb74,0
734c04632b814d1d5def16427393047b,0
2a5db0a78472e63fbe3f91a0747e8408,0
d334556fb88f0eef845e80adab71bc19,0
02215cc6eff303905f2b434f6e721f95,0
487f862171c0f0cceccc00119fb09066,0
a7081318de2349b933556be41ce37364,0
efcfb956cba62504383258664e352112,0
10992a42a184740b85f914215aa02153,0
597a9407afac674b6e1b411560967aa7,1
97142e4a8b297dc65c8f5ee302dab87d,0
84628e4df1722152cfbd0951dc2104ed,0
dbdd4065888555a165cbf6b596910fa6,0
1acb3aa680c80a8c7307608a5119e90f,0
aa6f5ecfee851beb9817e926907ca6ab,0
27ece429000e7737df4ea81a03d84e5e,0
fdad5356901c675f8f73b3c7fd763995,0
0d7011278456386f091516a5a203c83b,0
611e44c2b69edd7156199b91be6e68a9,0
ac5484501d495eb507757bc41ef3b66c,0
edfe7dbce643e4377429d8e4aff029c9,0
465f2edb2022ade41143d7586e3a6828,0
63215492a8c19886285e252fe7f31031,0
d94ae9d550933e24b9573cd3564d98a7,0
2ed0e83620c2af9e62b0fe91cd398db0,0
0776cadec85552e4d33d65e8446993ea,0
94da9abc5d6fe5e1a6fcf06acbab26a2,0
0d00775f2171ca0bce24ec6799518dd8,0
0cdb2ea574a4cf08d2c1083d187ac4ed,0
d6c0c50761ad6452637a662cef9b7c83,0
99c41ba45a61025580b7df33e36b7740,0
2eb67b71299f206331df7d751ed4ea82,0
ff495e1d1dfbc844fd4aeeb059647f58,0
ef01f78db33aed0bc9705b119891fce9,0
3a6cb28ecba36e09e7707830f668bf4f,0
d8cd096153e231ab9e5e8e7cfa4b580d,0
8cd09829274aed6ee181904c350a2255,0
285d5b2a74d7d5790f94af66c664e196,0
d93f56dceb7d6c0b7eb71713b7ef8670,0
7ddc887b9cb20aba17a157838ab1093c,0
6aa4717a4c7c99744d4c9670a86d6586,0
474f265a4d65daacceb1b1585099c678,0
085e9eac631a75b89fd719af36a1d13f,1
842a048b4c9743018bede5023ac164c6,0
6b59a9aee3a4d38cf289a01b0b25bfc7,0
4920f443c38ba644c6e780d26356ef06,0
6130cc0dac6b7160529142a8095e60e5,1
97428e0e35558af8125bc5160f927a7d,0
87d28633a303c260c21fcda18c2ad992,0
1c7a1b3a66304854209bacbbd43a9446,1
7ab5558953590d28b33d2983bf76e7f4,0
3519ba6051a7fe99c50b9c3a1ce12352,0
3d30965b51859e4da6deb36049379334,0
cd92066d377cf1cbbb438a52a3cf94e0,0
be1c2a7ad12e1b567ac922a65a698b43,0
e77a3305004eacde5a5ba0d5043e801b,0
ad56830770308a6e2f3d904c46402714,0
20da0ed9d14b9d2aef49b5fc15cc9cb7,0
2bf32f663a7c052bc586df46a6076cf0,0
0b9469822aa5750e8ee24adcd95dd1d5,0
6fff58d8ac2d8372f1398fe4817517e6,0
b260637fbac1d84761c36276a691c478,0
d5fd47b1218297f2b81b3da6663dfc10,0
0b1a743f7a13ee8af6857db36c06630e,0
d161ff5727cbd29a14daec3ba62f9ccb,1
ff3aba3747df1ae8f6ff72a97ec4069c,0
2c187bc8afa8b4d614053cadc26f7818,0
40c9235e6d61913564839fc9df37f217,0
ea36381424f6ff79d7a42abdc6f0752d,0
8f6487dc5b050f8e2225358a386021c2,0
ed2357904edb040500eb61cf9a86ee59,0
b7e08553d0782bc34c0bfdb990bf50d1,0
940709a949c510b7977e3b04e1365144,1
cd677e5b108bc4fe506df9e3830dc80f,1
62bc8ed5f5a3c78e0ea06762df885fd8,0
50426741deb3e89733f286cb3bffe479,1
9b09dc3132df6dc17428b3ddad2ff79d,0
2e4819e1c3300f98fee4dff06c0c545e,0
62d6a84dbd2bd981e1ea8df648d30a86,0
1c43f61fb18b474f0991236a49ddb761,0
74048c5a901123bfaee67fcee58bde59,1
054e0ea9525615a84d89576b197ad6da,0
670632a893f95c47e1d7b4949edc65a2,0
eefc6661ab3770794960192a7ff83549,0
0f36e75e67a3aa5b5a1783f2f8396b02,1
7f7acfbc321cbf91afadd7abf2e6edf8,0
4d70d4329673178ab8825f44eff85f38,0
c101136fb41edcab5fbdb547440dfe68,1
179fc9991f5702ae613085a04f6ee605,1
ede9f9af5498c601d3736f761dd6a1d0,0
478f5439c8f52c50d505c329de5f0504,1
fce8d4cc59065d88c8580e70ebe94c03,0
58108f31f8e1d46c1568462a53306451,0
d5a20a2b0af44a89781e3bc5f29d7e6f,0
424f90db87b64c5ce54cb9da1516b780,0
8f8242c366632fde3032e07d82e969d8,0
35551524174fa3dd2b3d20f235d9f962,1
a029bcf6da1402c7201cd2c37fcc262a,1
2e2ffc3584ffbc26ea34e64614063b01,1
4f7e700a47f14e2f75695b42ef64b916,1
32139efa33a58590f2bd173158db2d8c,0
a3d7163af87e10165a7bbbb69309485c,0
32d5daa2064545d7ec7690ec89db835e,0
399c9cc2c7cfa5ed7e1d215d052d84fa,0
ba7167892a847a717ed8c65947b8dfc3,0
80550fe4e96044c0234c8d99a818935c,0
579c78274b1c372068c0711c547b3a3d,0
7fba9a5c3724eee5f1f120512366d782,0
ff5b5da94856d0dd996c12495355001f,0
15bbfa09cadee675dedb6c2d9ea9a34e,0
b8480fd1562dcd41fc8cf8cc097d4512,1
bc72171be5d68e03e1877468a951a3ee,0
05f8c6fa1d923f0a7cd865d1f5ad42a6,1
27680cd633ad7456cc5daeebf023b82a,0
9f3d31c5c8e3b172f4a63b21d2d13375,0
95e6c32e721a89c6384229c2e8652aaf,0
89c206a308cbde6cd061c9356cba87f9,0
bcf0ae66b6bbe5b461cb8776b28bde32,0
51a5b5550c0edf4dbf5a3a0c0cda8d71,0
0d6b1fb6842a17ce6cb4e491a5455d40,0
68d741fb3dcec211e17844d736b0bedc,0
0e1f4ef266bc2baea353b8cc9620a0a5,0
7f0f14de8be30ce24274b4af62f283cf,0
ab7df5fca9fbb13ccf57feb077b4ad8a,0
9ee3e32a1e505d3523ffeaf50f6cfb0f,0
6f062a8b6e595ef73f3aa78e5ded732b,0
47ba34cc15f9e138543f215a2f9dafd0,0
10a4f840b06ff395e6db8c494c1f1466,1
225db2b0ed62bc6feb606201708db9b0,0
66c800ed20fa8794b13f14b1ec9dedb2,0
c604b4dfffaf82fc6562aa13855d8f2b,0
d273165b5798eb519081dcdc4b948525,0
206f447043e0395ee45b2f435e31f792,0
542f5485f5fbba15d9a9be6522edda87,0
419da4b4392eeed9992239aff882a973,0
9bc21d2d13e1bcd71d277e2a097cfb9b,0
534b8bd306baaf38be343f463ef41cf0,0
eecd2bb25f6507800c61affc28997ebe,0
20f206a8a2eaeede37f9efc4ebf85c62,0
c0ee79f8d631a1c9309dbccffe1cee07,1
12e40976fafeb478add649f99df359ea,0
6ff40cc19ba65f2b3440c0915143fbd6,0
ec1ece96946e16dbf362dd9ce9b41330,0
e1b591679d1cef14d88fa6caac3ddbbc,0
12e43cd8baaae9ee21647104166f9234,1
1b63dd3b1343110b1acc8235c56df6ae,0
0f97f60c2002f1fcd90ed063c429ef0b,1
bbc7c34ba3ddd9a14f811a528ddde8ae,0
48141e387699f0d44669c77b66e771c9,0
6a651fbf6a3e2a25ca43af7e74b6a6cf,0
ace9ddc71028065ef03ec54f73eb246c,1
172cd224a44fb3359cdf24bebb5f051a,0
5964cb57b4f0fa0860cc29b00457bea9,1
94cdd0bd9e2965f40b68c77c552df54c,0
98bb744b0d4208210e7e66d2b78fe345,0
a1a67f45b0a111f99c70ea72650f05f6,1
2aca7342e1e91b1ae228f59ab5cb0aca,0
89726bec69041cebcc98ee46ade55d7a,0
18cafc8fe4b5ba71095febc303647a8d,0
731ee4764949a36c60eef4612fe5d7b2,0
827b3c77c56c5b2c83db739d3322c7a4,0
404c8a96c0f4bef38d3c269104356869,0
716087b0bba96fb3bab9b9fd0e049b0d,1
9f4547cac9778122dd0e52f1ff2f92d1,1
440281c7e133683472b934593ce464e3,0
bf7452d64ad932a69904bfa5bd98005c,1
21964df2aea978d622013fe87d5f42e0,0
04a7e15b34bf8a2e346a29e9c136106a,0
e06b4a10dfd085f51e979bca4d7b03cd,0
f711eee3dde6bd43ee1d0ecfcdd78593,0
34bcdbef7ad967d7fd50ff5d4c46f8a6,0
dc62ce318c4a95de776f641719ab0ca7,0
9507cf4a3b7761494ddec69362e9f155,0
3f4e715dad5522804e682ff3af1e9ff5,0
dd254ad8a07b3ab0537539ac1a0c12d6,1
0665e0a7b366a674c9591aa28dea865b,0
2ccffda2616214f0f21fc8fe643fcde9,0
0c6d78021576e6dd62d6c63c19a94395,0
247148c6858988149a044168aac60e4e,0
d4d40bd32b2c024be0ec0246b22a3481,1
07c926718c1cebfcc28fca376fbb9519,1
4c29aa912c1f2e01bc91707bb01b2eb1,0
ab79f8d4a759fdf19addf26754f7a058,1
081550b8c50498a2f12c084fb5eb7db5,0
83134bfa2b034a16c0e2e2342f267fea,0
4530fcb616df1fea92599efa4a9760b7,0
4722b75c3485f753e8f03fe57b3b7fa1,0
4c54e207e029ee7faf7cb6420a8bb114,0
88a6380be917b4fe2d5ab255c709f9d2,1
8aad43a8ca1e31d023e2056dfd8b4f32,0
6b9fffeeaaef374021f7aa4328ccadee,0
43e1e638f8ed5e56f34d13974a63cb6c,0
022bd1c493a1984d68c08fce577b999e,1
1926008fe90d90f4235e5b4433e9e5ab,1
341556f9de822ee29444e5bb735b7522,0
e1d98b3d79c5e18a449c92d01220a0b9,0
b6b126f34a7d79e35c694f0310f87b01,1
aa5c765e6ad1b478ec34f56063eacfa7,0
7bb5fa37c47a7fd75996cadc9875cdeb,0
2e61fc73f8f37087fa5db722ef8ffedb,0
2797a8a3885d2b73cdfe498aa730d658,0
36db8902b730c618e7210a2e23df918a,0
0eaba6b2d2262594d4130c7cfe181f13,0
5032f3cad4afd9b72fce342911f235c1,0
6dc33c581c125289accfe408091a01b6,0
ddbf77f99fc731b560d41c660448d730,0
6bb1e732ec40e03c0c6ffc8f08605f64,0
c9e1c53ff676d69c24c39a3deb2305f2,0
5373fe374d7e0bd772e1e54aa78b1afb,0
d7b13b6261c4c88f64207dd368288232,1
435b91a7c29f40bcf4863f0ec69741ab,0
68c874315ad39a2de482862519d4615d,0
8a8fcabd2e67761d5604d0e7be2adb0f,1
8de7763f48bed00bbd104a0858b19843,0
5d77f4e0634a46de0d594b3a343aa7b4,0
5ced547e417df066a5ac4598b0796c78,0
6eae84bcf340a8cdb23c5e1a91b409dc,0
9e44d10e3a99092502f676fdd8750674,0
8d6b26fa73d00cdccfc0554d3074165c,0
2c8a6764da71e3b35436b5be1545aa72,0
5205c3205b1ac596301ec07ca6f8a5b0,0
b29aa6280d817351a07b2f4ed05256ef,0
a4d6a7b7380f25b4b94a15c0c399a743,1
df5626df7bfec727ddc05631d02f75fe,1
ea0346dcb37d456b8401b35a5dbdce2a,0
2286c762349a806ac37d7198a8de4af9,1
b755d3dc083cba97a3ea1fb4dc776e66,0
6653b292a26a64f7b1d341e5565b43e2,0
b2f1db489a98bb3c46c8f466104d47ab,0
0a3e1dbaf872bb0f7073dcf02f98a467,1
75313c0da9a8ee55ebe93ddb04c94cb6,1
f4877897c8e80d47488603be29ba3362,0
d8857e36291a2e4153fe3a304fea7d18,1
fe0e540283fe5c867d4a3e5f71813a20,0
84c0fe029e25f2c755a4baa6c73c8fcb,1
6da318d06cf4ca4a0bc508cafe190bc3,0
2840fd0ea50305cc57b80ca3896ebacb,0
0fa66b2343ad2ed5e4282bfd7cf884c4,0
7923619efead0ecd53c0247ff98c118a,0
5c465b1916b4c119cd1f3c1fae81bd7a,1
889bb03bf25465622f7ebb82c66b9fe7,1
8ec5a27decab5c2206f3e50e47d023ca,1
a7d5f62567c8a49b0706569de55a1242,0
16884728389d33d93ca5c9419c883b29,0
72006a0a14041f788ad89d8a25ad32af,0
14d34d5b9e67663a0f49ccb304c25f33,0
cef022f19a54ec045ab8cf9d1c38059c,0
7006ed46c9d96ad8f0eb83c6326603b6,0
c032a630522eacc1ce2de21860ba9070,0
12a72fc835105d5cf13aad11b443f7d7,0
afc09d94ad73292c6226763280ecb8b3,0
79e8aa4e16b97a018b7e01e55db4813e,0
8f8983ee9215f1845aecff31ff619cbf,0
ab9c0e9227bdac4c6ce0b5495cc5bd54,0
a048a0ad79e9d21a7d7eaca370e30fee,1
6ef3410e076a99bf9c6478da96fb7920,0
1f738e0d534dcfbfa8b09234ce277762,0
db3ba379cd921d7a7f64fc67f2a63aa3,1
17c1987e86c3fd6be10fcfea4d15b100,0
99380519c38348b50438f03baba9b4bf,0
afe3472acda9414fd2268fe3f27dbd12,0
17d5d06ff7a9072fdec5baed95749d00,0
7eac0d0efdf74ce495d66546c1d64a50,0
421efde285e994d07123256edd0c1e07,1
cce3243bee813ea87643ba4742f48438,0
699c6246881c42ea352491994a9fe5fd,0
5fc6bdb0257bd9e15e46bdac6d0e03d5,0
3987ca64aa35b88a6b40ba159eda2269,0
d1e540c2da4065b83ee900dc5c9be299,1
fa8ac657d534d5109f2d7d18dd3b56e7,0
d2bbe8c481530462977a90a2a0dcb10b,0
75512e88312c769720dd11e64203c5ea,0
5c80a6134507abee90d28ef1f8feb0e5,1
a1b677da2b3504a97cebd6b88694e655,0
7aad3fcfcf16b7017ff2747f60f9a380,0
eab85d35a1a1706c3934b234b7378274,0
e649185a9864faae96052a00e14e4ea2,1
616dd34fd1c630862812e874fdc97b2e,0
c13da3304ad7279e88e922ee52dcf071,0
53e7a374fed81b62ca0b651e654700d6,0
56ce0028a551a77307d06e9958722276,0
68e1b58baa107e4a89cb96d0bd75913b,1
7b8aef2f1fb93562a54e2f9609a10645,1
736cb0e93c9cdd815d64ce8df00dca8c,0
745b73508620e36d68882d515314adb2,0
69f78d9e76178da3cd5003fb84767bd5,0
a0cf1f5046ca30427e2ee9c52ab5133d,0
8df9ac3b92c498ff03c41a006dd799b1,0
cf96f919eedf6ea1f0ece3f4a0f4e71a,0
60df638bcb4d466d6d31bda589a87b2a,0
4d14965b06f93d7c0b42e6ed22328748,0
ab9b3b3dc42fb213a556a0e5322b7fe2,0
4b1bb28f1eb16dca03a4f38ceee31436,0
562d616320806dfa9fafa1af6c593a54,0
503d7c51b685ef3ea270ab2036cb67e1,0
8e4944ec01b85e7ca27f9309fa94feec,0
a58ee034a225996025888a037884ae99,0
71d6cca416aaf310892b831d89bfc090,0
2c21be4646b6f420068d682fc5066deb,0
108c613aa8e5070d40aa6d04ccf69327,0
2540e9fbfb3bc259f6cf3038a9055dae,1
8a5acdabc48e811156b21d0a524dc0e4,0
7f87bd5eeb935edd4f80adcd7834895f,0
5f9acbd78c3a2386d4b6aabcf4dca1ba,0
8c5e0d9a0dace223c335b85ddf6b4874,0
7f42610f74e511a710fbb3e07720f706,1
35fd02abe95f1b07ee377c9a98145549,0
93ddca12c2b20e82aa4b47f575c258bc,0
d1ae72a178ebe80b4bec231ed55b9457,0
a251ee4c8796c6e0d39470a70cfb6f4b,0
d3f2e4a71c834926974870c99e05990f,1
e3bbff9867b0791ae46ec87ea5d6021b,0
2504f39962e7f4047bcacaca9e9f46fc,0
1cc1d9ed3b712cf871e1992f814b0d5f,1
4bd562fc169da012a285e3ae3bfddb2f,0
8459cb2623da599d4de31fd061729dc2,0
db0439b337bca820db6c44f3f437e85a,0
